venue_id,name,city,matched_name,address,lat,lng,confidence,needs_review
nantucket_011,167 Raw,Nantucket,167 Raw Nantucket,"167 Hummock Pond Rd, Nantucket, MA 02554, USA",41.2641344,-70.1347196,high,false
nantucket_013,Straight Wharf,Nantucket,Straight Wharf,"Straight Wharf, Nantucket, MA 02554, USA",41.2842854,-70.0953732,medium,true
nantucket_014,Nautilus,Nantucket,The Nautilus,"12 Cambridge St, Nantucket, MA 02554, USA",41.28432859999999,-70.0978081,high,false
nantucket_015,Ventuno,Nantucket,Ventuno Restaurant,"21 Federal St, Nantucket, MA 02554, USA",41.284571,-70.098924,high,false
nantucket_017,Chanticleer,Nantucket,The Chanticleer Restaurant & Gardens,"9 New St, Siasconset, MA 02564, USA",41.263162,-69.96511699999999,high,false
nantucket_018,Galley Beach,Nantucket,Galley Beach,"54 Jefferson Ave, Nantucket, MA 02554, USA",41.2954403,-70.1083222,high,false
nantucket_019,Toppers Lawn,Nantucket,TOPPER'S,"120 Wauwinet Rd, Nantucket, MA 02554, USA",41.3293382,-69.9969297,high,false
nantucket_020,Cisco Brewery,Nantucket,Cisco Brewers,"5 Bartlett Farm Rd, Nantucket, MA 02554, USA",41.2633412,-70.1311662,high,false
nantucket_021,Lola 41,Nantucket,Lola 41 Nantucket,"15 S Beach St, Nantucket, MA 02554, USA",41.2873639,-70.098657,high,false
nantucket_022,Sister Ship,Nantucket,Sister Ship,"30 Centre St, Nantucket, MA 02554, USA",41.283992,-70.100285,high,false
nantucket_023,Gazebo,Nantucket,Nantucket Tavern & Gazebo,"1 Harbor Square, Nantucket, MA 02554, USA",41.2842254,-70.0960006,high,false
nantucket_024,Sandbar at Jetties,Nantucket,Sandbar at Jetties Beach Bar & Restaurant,"4 Bathing Beach Rd #2234, Nantucket, MA 02554, USA",41.2957853,-70.1051602,high,false
nantucket_025,Club Car,Nantucket,The Club Car,"1 Main St, Nantucket, MA 02554, USA",41.2838898,-70.0973285,high,false
nantucket_026,The Chicken Box,Nantucket,The Chicken Box,"16 Dave St, Nantucket, MA 02554, USA",41.2727763,-70.0917114,high,false
nantucket_027,Doen,Nantucket,DÔEN,"32 Main St, Nantucket, MA 02554, USA",41.2833285,-70.09829789999999,high,false
nantucket_028,Hill House Home,Nantucket,Hill House Home,"33 Main St, Nantucket, MA 02554, USA",41.2835206,-70.0987863,high,false
nantucket_029,Olivela,Nantucket,Erica Wilson Inc,"25 Main St, Nantucket, MA 02554, USA",41.2836314,-70.0983329,high,false
nantucket_030,Bon Ton,Nantucket,Bon Ton,"10 Easy St, Nantucket, MA 02554, USA",41.2845537,-70.09752689999999,high,false
nantucket_031,Erica Wilson,Nantucket,Erica Wilson Inc,"25 Main St, Nantucket, MA 02554, USA",41.2836314,-70.0983329,high,false
nantucket_032,For Now,Nantucket,For Now,"48 Centre St, Nantucket, MA 02554, USA",41.2848813,-70.1008564,high,false
nantucket_033,Bodega,Nantucket,Bodega,"2 Candle St, Nantucket, MA 02554, USA",41.2834595,-70.0972677,high,false
nantucket_034,Wheat,Nantucket,The Shop by WHEAT Nantucket,"5 S Water St, Nantucket, MA 02554, USA",41.2840937,-70.09762340000002,high,false
nantucket_035,Nomad,Nantucket,Nomad Nantucket,"17 Centre St, Nantucket, MA 02554, USA",41.2836649,-70.0996783,high,false
nantucket_036,Nantucket Crisps,Nantucket,Nantucket Crisps,"2 Broad St, Nantucket, MA 02554, USA",41.2854242,-70.09750989999999,high,false
nantucket_037,Cisco Beach,Nantucket,Cisco Beach,"Cisco Beach, Nantucket, MA 02554, USA",41.2523466,-70.15779479999999,high,false
nantucket_038,Ladies Beach,Nantucket,Ladies Beach,"Ladies Beach, Nantucket, MA 02554, USA",41.24842659999999,-70.13730679999999,high,false
nantucket_039,Surfside Beach,Nantucket,Surfside Beach,"Surfside Beach, Nantucket, MA 02554, USA",41.2440539,-70.09474,high,false
nantucket_040,Hot Haus,Nantucket,HOTHAUS - Infrared Heated Pilates and Yoga,"53 Main St, Nantucket, MA 02554, USA",41.2834324,-70.09927540000001,high,false
nantucket_041,Sconset Bluff Walk,Nantucket,'Sconset Bluff Walk,"27 Bank St, Siasconset, MA 02564, USA",41.2638874,-69.9629084,high,false
new_york_city_001,Port Sa'id,New York City,Port Sa’id,"88 King St, New York, NY 10014, USA",40.7278408,-74.0067155,high,false
new_york_city_002,Bar Pisellino,New York City,Bar Pisellino,"52 Grove Street, 7th Ave S at, New York, NY 10014, USA",40.7329348,-74.0034603,high,false
new_york_city_003,Dante,New York City,Dante NYC,"79-81 MacDougal St, New York, NY 10012, USA",40.7288417,-74.0016444,high,false
new_york_city_004,Jeju Noodle Bar,New York City,Jeju Noodle Bar,"679 Greenwich St, New York, NY 10014, USA",40.7329889,-74.0073417,high,false
new_york_city_005,Nami Nori,New York City,Nami Nori West Village,"33 Carmine St, New York, NY 10014, USA",40.7302914,-74.0032496,high,false
new_york_city_006,4 Charles,New York City,4 Charles Prime Rib,"4 Charles St, New York, NY 10014, USA",40.7351398,-74.0006547,high,false
new_york_city_007,Altro Paradiso,New York City,Altro Paradiso,"234 Spring St, New York, NY 10013, USA",40.7254266,-74.0046926,high,false
new_york_city_008,Thai Diner,New York City,Thai Diner,"186 Mott St, New York, NY 10012, USA",40.7207143,-73.99565,high,false
new_york_city_009,Prince Street Pizza,New York City,Prince Street Pizza,"27 Prince St, New York, NY 10012, USA",40.7230777,-73.9945444,high,false
new_york_city_010,Raoul's,New York City,Raoul's,"180 Prince St, New York, NY 10012, USA",40.7261816,-74.0021307,high,false
new_york_city_011,Temple Bar,New York City,Temple Bar,"332 Lafayette St, New York, NY 10012, USA",40.7258921,-73.9949405,high,false
new_york_city_012,Le Dive,New York City,Le Dive,"37 Canal St, New York, NY 10002, USA",40.71476,-73.99094339999999,high,false
new_york_city_013,L'Industrie,New York City,L'industrie Pizzeria,"254 S 2nd St, Brooklyn, NY 11211, USA",40.7116053,-73.9578691,high,false
new_york_city_014,Chez Ma Tante,New York City,Chez Ma Tante,"90 Calyer St, Brooklyn, NY 11222, USA",40.7269159,-73.9576034,high,false
new_york_city_015,Four Horsemen,New York City,The Four Horsemen,"295 Grand St, Brooklyn, NY 11211, USA",40.7130584,-73.9573216,high,false
new_york_city_016,Le Crocodile,New York City,Le Crocodile,"80 Wythe Ave, Brooklyn, NY 11249, USA",40.721964,-73.9580438,high,false
new_york_city_017,The River Cafe,New York City,The River Café,"1 Water St, Brooklyn, NY 11201, USA",40.7038342,-73.9947936,high,false
new_york_city_018,Momofuku Noodle Bar,New York City,Momofuku Noodle Bar,"171 1st Ave, New York, NY 10003, USA",40.7292083,-73.98441500000001,high,false
new_york_city_019,Claud,New York City,Claud,"90 E 10th St Ground Floor, New York, NY 10003, USA",40.7308579,-73.9896832,high,false
new_york_city_020,Pastis,New York City,Pastis,"52 Gansevoort St, New York, NY 10014, USA",40.73924179999999,-74.007014,high,false
new_york_city_021,Cosme,New York City,Cosme,"35 E 21st St, New York, NY 10010, USA",40.7395952,-73.98835640000001,high,false
new_york_city_022,Cote,New York City,COTE Flatiron,"16 W 22nd St, New York, NY 10010, USA",40.7413041,-73.99125269999999,high,false
new_york_city_023,The Polo Bar,New York City,The Polo Bar,"1 E 55th St, New York, NY 10022, USA",40.76155,-73.97439609999999,high,false
new_york_city_024,Caviar Kaspia,New York City,Caviar Kaspia at The Mark,"992 Madison Ave, New York, NY 10075, USA",40.7751586,-73.9631619,high,false
norway_001,Tim Wendelboe,Norway,Tim Wendelboe,"Grüners gate 1, 0552 Oslo, Norway",59.9233709,10.7556998,high,false
norway_002,Babbo Collective Parkveien,Norway,Babbo Collective Parkveien,"Parkveien 80, 0254 Oslo, Norway",59.91199830000001,10.7188596,high,false
norway_003,Tim Wendelboe,Norway,Tim Wendelboe,"Grüners gate 1, 0552 Oslo, Norway",59.9233709,10.7556998,high,false
norway_004,Fuglen,Norway,Fuglen,"Universitetsgata 2, 0164 Oslo, Norway",59.91714869999999,10.739899,high,false
norway_005,Sommerro,Norway,Sommerro,"Sommerrogata 1, 0255 Oslo, Norway",59.91528280000001,10.7196448,high,false
norway_006,Moniker,Norway,Moniker Oslo,"Valkyriegata 3, 0366 Oslo, Norway",59.9282955,10.7186062,high,false
norway_007,Holzweiler Hegdehaugsveien,Norway,Holzweiler Brand Store,"Hegdehaugsveien 35, 0352 Oslo, Norway",59.9229777,10.7266509,high,false
norway_008,Kistefos Museum,Norway,Kistefos Museum,"Kistefossveien 24, 3520 Jevnaker, Norway",60.2219243,10.3637076,high,false
norway_009,Fashion Research Library,Norway,Fashion Research Library,"Brynjulf Bulls plass 2, 0250 Oslo, Norway",59.9109546,10.7299395,high,false
norway_010,KOK Oslo Sauna,Norway,"KOK Oslo Sauna, Langkaia","Langkaia 1, 0150 Oslo, Norway",59.9078465,10.7489329,high,false
norway_011,Arctic Hideaway,Norway,Fordypningsrommet Fleinvær- the Arctic hideaway,"Sørværet 2-4, 8094 Fleinvær, Norway",67.1612394,13.7669618,low,true
norway_013,Trevarefabrikken,Norway,"Trevarefabrikken – hotel, café & restaurant","Dreyers gate 72, 8312 Henningsvær, Norway",68.1529254,14.1991662,low,true
norway_014,Storfjord Hotel,Norway,Storfjord Hotel,"Øvre Glomset 110, 6260 Skodje, Norway",62.46950289999999,6.6248559,low,true
norway_015,Reine,Norway,Reine,"Reine, Norway",67.9323866,13.0887329,low,true
norway_016,Hov Horse Farm,Norway,Hov Horse Farm,"Tore Hjortsvei 471, 8314 Gimsøysand, Norway",68.3382374,14.1103734,low,true
norway_017,Villa Lofoten,Norway,Villa Lofoten,"Haverringen 968, 8360 Kvalnes, Norway",68.3367741,13.9885566,low,true
norway_018,Manshausen Island,Norway,Mannshausen,"Mannshausen, Steigen, Norway",67.8348561,14.77265,low,true
norway_019,their restaurant and then do a two h,Norway,Kaffistova,"Kristian IVs gate 2, 0164 Oslo, Norway",59.9147887,10.7402019,high,false
norway_020,Little Pickle,Norway,The Little Pickle,"Jens Bjelkes gate 9a, 0562 Oslo, Norway",59.9190881,10.7640397,high,false
norway_021,Grotto,Norway,Grotto,"Hallings gate 5, 0170 Oslo, Norway",59.922101,10.7390157,high,false
norway_022,Little Wolf,Norway,Little Wolf,"Geitmyrsveien 57, 0455 Oslo, Norway",59.9312289,10.7427369,high,false
norway_023,Palace Grill,Norway,Palace Grill,"Solligata 2, 0254 Oslo, Norway",59.914359,10.7204525,high,false
norway_024,Frognerseteren,Norway,Frognerseteren,"Frognerseteren, Oslo Municipality, Norway",59.97707879999999,10.6771891,medium,true
norway_025,Past Workshop,Norway,PAST WORKSHOP,"Markveien 54, 0554 Oslo, Norway",59.9204735,10.7576145,high,false
norway_026,Holzweiler Flagship,Norway,Holzweiler Flagship Store,"Akersgata 16, 0158 Oslo, Norway",59.9120253,10.7404664,high,false
norway_027,Repertoire,Norway,Repertoire,"Sporveisgata 23, 0354 Oslo, Norway",59.9256578,10.7265887,high,false
norway_028,Julie Josephine,Norway,Julie Josephine,"Frognerveien 4, 0257 Oslo, Norway",59.9154949,10.7168032,high,false
norway_029,Acne Archive,Norway,Acne Archive Markveien,"Søndre gate 6, 0550 Oslo, Norway",59.91871750000001,10.7579878,high,false
norway_030,Oslo Opera House,Norway,Oslo Opera House,"Kirsten Flagstads plass 1, 0150 Oslo, Norway",59.90748850000001,10.7531275,high,false
norway_031,Munch Museum,Norway,Munch,"Edvard Munchs Plass 1, 0194 Oslo, Norway",59.9059037,10.7552605,high,false
norway_032,Greenhouse,Norway,Drivhussenter,"Østre Aker vei 243, 0976 Oslo, Norway",59.9536457,10.8924066,high,false
norway_033,Rose Garden,Norway,Rose Garden,"Rådhusplassen 1, 6413 Molde, Norway",62.73787159999999,7.158403799999999,low,true
norway_034,Flamsbana,Norway,Flåmsbana,"A-Feltvegen 11, 5743 Flåm, Norway",60.86292150000001,7.114559300000001,low,true
norway_035,Flaamsbrygga Hotel,Norway,Flåmsbrygga Hotel,"A-Feltvegen 25, 5743 Flåm, Norway",60.8638878,7.1176306,low,true
norway_036,Fretheim Hotel,Norway,Fretheim Hotel,"Nedre Fretheim, 5743 Flåm, Norway",60.8619995,7.1123654,low,true
norway_037,Floyen Mountain,Norway,Fløyen,"Fløyen, Bergen, Norway",60.398251,5.3458519,low,true
norway_038,Hoggorm Pizza,Norway,Hoggorm,"Nygårdsgaten 29, 5015 Bergen, Norway",60.38805659999999,5.327666199999999,low,true
norway_039,Bryggen Tracteursted,Norway,Bryggen Tracteursted,"Bryggestredet 2, 5003 Bergen, Norway",60.397643,5.3245391,low,true
norway_041,Trolltunga Hike,Norway,Trolltunga Hike Starting Point,"Ullensvang, Norway",60.1420507,6.6287674,low,true
norway_042,Henningsvaer,Norway,Henningsvær,"Henningsvær, Norway",68.1541872,14.2072535,low,true
norway_043,Sakrisoya,Norway,Sakrisøya,"Sakrisøya, Moskenes, Norway",67.9410865,13.1106351,low,true
norway_044,Moskenesoya Beaches,Norway,Kvalvika Beach,"øya,, Moskenes, Norway",68.0774028,13.0982556,low,true
norway_045,Flakstadoya and Vestvagoya Islands,Norway,Flakstadøya,"Flakstadøya, Flakstad Municipality, Norway",68.0673276,13.2765565,low,true
norway_046,Unstad,Norway,Unstad,"Unstad, Norway",68.2673628,13.5876228,low,true
norway_047,Nusfjord,Norway,Nusfjord,"Nusfjord, Norway",68.0353165,13.3478451,low,true
norway_048,Reinefjorden Sjohus,Norway,Reinefjord Sjøhus,"Skagen, 8390 Reine, Norway",67.9489944,13.1351693,low,true
norway_049,Festvaagtind & Offersaykammen Hike,Norway,Offersøykammen,"Leknes, Norway",68.16044099999999,13.4983383,low,true
norway_050,Anita Seafood,Norway,Anita's Sjømat,"Sakrisøya, 8390 Reine, Norway",67.941906,13.1112625,low,true
norway_051,Lofoten Gardsysteri Farmshop,Norway,Lofoten Gårdsysteri Farm Cooperative,"Saupstadveien 235, 8360 Bøstad, Norway",68.25409599999999,13.64662,low,true
norway_052,Laven,Norway,Låven,"Tore Hjortsvei 471, 8314 Gimsøysand, Norway",68.3381345,14.1094206,low,true
norway_053,Nusfjord Arctic Resort,Norway,Nusfjord Village & Resort,"Nusfjord, 8380 Ramberg, Norway",68.0352897,13.347522,low,true
norway_054,Landhandleriet Cafe,Norway,Landhandleriet Café,"Nusfjord, 8380 Ramberg, Norway",68.03465489999999,13.3497976,low,true
norway_055,Hansines Bakery,Norway,Hansines bakeri,"nusfjordveien 94, 8380 Ramberg, Norway",68.0353812,13.3496393,low,true
ojai_001,Rory's Place,Ojai,Rory's Place,"139 E Ojai Ave, Ojai, CA 93023, USA",34.4475008,-119.2461698,high,false
ojai_002,Rory's Other Place,Ojai,Rory's Other Place,"133 E Ojai Ave, Ojai, CA 93023, USA",34.4476128,-119.2463002,high,false
ojai_003,Izakaya Full Moon,Ojai,Izakaya Full Moon,"928 E Ojai Ave, Ojai, CA 93023, USA",34.4486715,-119.2364585,high,false
ojai_004,Ojai Rotie,Ojai,Ojai Rotie,"469 E Ojai Ave, Ojai, CA 93023, USA",34.447884,-119.2418123,high,false
ojai_005,The Nest,Ojai,The Nest,"401 E Ojai Ave, Ojai, CA 93023, USA",34.4476202,-119.2431954,high,false
ojai_006,Beacon Coffee,Ojai,Ojai Coffee Roasters,"337 E Ojai Ave, Ojai, CA 93023, USA",34.4477881,-119.243718,high,false
ojai_007,The Dutchess,Ojai,The Dutchess,"457 E Ojai Ave, Ojai, CA 93023, USA",34.4478928,-119.2420278,high,false
ojai_008,Hip Vegan,Ojai,Hip Vegan,"201 N Montgomery St, Ojai, CA 93023, USA",34.449062,-119.2431484,high,false
ojai_009,Pinyon,Ojai,Pinyon Ojai,"423 E Ojai Ave Ste 101, Ojai, CA 93023, USA",34.4478582,-119.2428069,high,false
ojai_010,Farmer and the Cook,Ojai,Farmer and the Cook,"339 W El Roblar Dr, Ojai, CA 93023, USA",34.4489507,-119.2789181,high,false
ojai_011,Bart's Books,Ojai,Bart's Books,"302 W Matilija St, Ojai, CA 93023, USA",34.4486398,-119.2498702,high,false
ojai_012,Ali Golden,Ojai,Ali Golden,"307 E Ojai Ave #100, Ojai, CA 93023, USA",34.4477069,-119.2443363,high,false
ojai_013,Blue,Ojai,Blue Ojai,"209 W Ojai Ave, Ojai, CA 93023, USA",34.4472227,-119.2487971,high,false
ojai_015,Summer Camp,Ojai,Summer Camp,"1020 W Ojai Ave, Ojai, CA 93023, USA",34.441975,-119.2602266,high,false
ojai_016,Ojai Valley Inn,Ojai,Ojai Valley Inn,"905 Country Club Rd, Ojai, CA 93023, USA",34.4374952,-119.2548234,high,false
ojai_017,Hotel Capri,Ojai,Capri Hotel,"1180 E Ojai Ave, Ojai, CA 93023, USA",34.449041,-119.232545,high,false
ojai_018,Ojai Rancho Inn,Ojai,Ojai Rancho Inn,"615 W Ojai Ave, Ojai, CA 93023, USA",34.4445688,-119.2531824,high,false
paris_001,Cafe Nuances,Paris,Café Nuances - Marais,"51 Rue des Francs Bourgeois, 75004 Paris, France",48.8587606,2.3585426,high,false
paris_002,Timeless Pearly,Paris,Timeless Pearly,"211 Rue Saint-Honoré, 75001 Paris, France",48.8652147,2.3310423,high,false
paris_003,Dreaming Man,Paris,Dreamin' Man,"140 Rue Amelot, 75011 Paris, France",48.86529609999999,2.3664931,high,false
paris_004,Maison d'Isabelle,Paris,La Maison d'Isabelle,"47ter Bd Saint-Germain, 75005 Paris, France",48.8498436,2.3482751,high,false
paris_005,Chez Janou,Paris,Chez Janou,"2 Rue Roger Verlomme, 75003 Paris, France",48.8567159,2.3671983,high,false
paris_006,Chez Georges,Paris,Chez Georges,"1 Rue du Mail, 75002 Paris, France",48.8664236,2.3412876,high,false
paris_007,Bistrot des Tournelles,Paris,Bistrot Des Tournelles,"6 Rue des Tournelles, 75004 Paris, France",48.8541221,2.3675819,high,false
paris_008,Bar Omi(sister toOjii) and A QUICK NEW FA,Paris,Bar Omi,"6 Rue du Marché Saint-Honoré, 75001 Paris, France",48.865861,2.3314041,high,false
paris_009,Le Grand Mazarin,Paris,Hôtel Le Grand Mazarin,"17 Rue de la Verrerie, 75004 Paris, France",48.8573349,2.3544717,high,false
paris_010,Mamiche,Paris,Mamiche Traiteur,"19 Rue Bouchardon, 75010 Paris, France",48.8708646,2.3577875,high,false
paris_011,Bistrot Des Tournelles,Paris,Bistrot Des Tournelles,"6 Rue des Tournelles, 75004 Paris, France",48.8541221,2.3675819,high,false
paris_012,Caractere de Cochon,Paris,Caractère de Cochon,"42 Rue Charlot, 75003 Paris, France",48.86267429999999,2.3624648,high,false
paris_013,La Renommée,Paris,La Renommée,"95 Rue Saint-Honoré, 75001 Paris, France",48.861127,2.3431465,high,false
paris_014,Frenchie Bar a Vins,Paris,Frenchie Bar à Vins,"6 Rue du Nil, 75002 Paris, France",48.8678076,2.3479027,high,false
paris_015,Le Pain Retrouve,Paris,Le Pain Retrouvé,"18 R. des Martyrs, 75009 Paris, France",48.87771859999999,2.3396138,high,false
paris_016,Localino,Paris,Localino,"10 Rue de l'Odéon, 75006 Paris, France",48.8510442,2.3385414,high,false
paris_017,Les Deux Magots,Paris,Les Deux Magots,"6 Pl. Saint-Germain des Prés, 75006 Paris, France",48.854052,2.3331062,high,false
paris_018,Dumbo,Paris,Dumbo Marais,"6 Rue de Poitou, 75003 Paris, France",48.8614633,2.3642848,high,false
paris_019,Dreamin Man,Paris,Dreamin' Man,"140 Rue Amelot, 75011 Paris, France",48.86529609999999,2.3664931,high,false
paris_020,Chez George,Paris,Chez Georges,"1 Rue du Mail, 75002 Paris, France",48.8664236,2.3412876,high,false
paris_021,Bar Omi,Paris,Bar Omi,"6 Rue du Marché Saint-Honoré, 75001 Paris, France",48.865861,2.3314041,high,false
paris_022,Ojii,Paris,Ojii,"6 Rue Perronet, 75007 Paris, France",48.8553651,2.3304414,high,false
paris_023,Café Kitsuné,Paris,Café Kitsuné Tuileries,"208 Rue de Rivoli, 75001 Paris, France",48.8644663,2.3303945,high,false
paris_024,Café Charlot,Paris,Café Charlot,"38 Rue de Bretagne, 75003 Paris, France",48.8630744,2.3624588,high,false
paris_025,Le Petit Lutetia,Paris,Le Petit Lutetia,"107 Rue de Sèvres, 75006 Paris, France",48.8483386,2.3206375,high,false
paris_026,Losco,Paris,Losco,"20 Rue de Sévigné, 75004 Paris, France",48.8562117,2.3626076,high,false
paris_027,Merci,Paris,Merci,"111 Bd Beaumarchais, 75003 Paris, France",48.8607214,2.3668319,high,false
paris_028,Sabre,Paris,Sabre,"17 Rue Vignon, 75008 Paris, France",48.8713286,2.3260953,high,false
paris_029,Bode,Paris,Bode Paris,"6 Rue de Valois, 75001 Paris, France",48.8634843,2.3380235,high,false
paris_030,Kanelle Vintage,Paris,Kanelle Vintage,"48 Rue de Turenne, 75003 Paris, France",48.8580249,2.3645514,high,false
paris_031,Mélodies Graphiques,Paris,Mélodies Graphiques,"10 Rue du Pont Louis-Philippe, 75004 Paris, France",48.8549586,2.3556731,high,false
paris_032,Nuovo Vintage,Paris,NUOVO,"130 Rue de Turenne, 75003 Paris, France",48.864356,2.364848,high,false
paris_033,L'Avenue,Paris,L'Avenue,"41 Av. Montaigne, 75008 Paris, France",48.86727339999999,2.3063081,high,false
paris_034,Du Pain et Des Idees,Paris,Du Pain et des Idées,"34 Rue Yves Toudic, 75010 Paris, France",48.8712453,2.3628904,high,false
paris_035,Maison du Mochi,Paris,La Maison du Mochi,"120 Rue de Turenne, 75003 Paris, France",48.8635549,2.3648269,high,false
paris_036,Hotel Costes,Paris,Costes,"7 Rue de Castiglione, 75001 Paris, France",48.86628049999999,2.3279734,high,false
paris_037,La Maison d’Isabelle,Paris,La Maison d'Isabelle,"47ter Bd Saint-Germain, 75005 Paris, France",48.8498436,2.3482751,high,false
paris_038,Bistrot Paul Bert,Paris,Bistrot Paul Bert,"18 Rue Paul Bert, 75011 Paris, France",48.85221019999999,2.3850177,high,false
paris_039,Le Très Particulier,Paris,Le Très Particulier,"Hôtel Particulier Montmartre, 23 Av. Junot Pavillon D, 75018 Paris, France",48.8879064,2.3353175,high,false
paris_040,Hotel Particulier Montmartre,Paris,Hôtel Particulier,"23 Av. Junot, 75018 Paris, France",48.88787,2.3353235,high,false
paris_041,Fotoautomat,Paris,Fotoautomat - Vintage photobooth Montmartre,"53 Rue des Trois Frères, 75018 Paris, France",48.8853968,2.3387484,high,false
paris_042,Sugaar,Paris,Sugaar,"5 Rue Gozlin, 75006 Paris, France",48.853292,2.333627,high,false
paris_043,Nuovo Paris,Paris,NUOVO,"130 Rue de Turenne, 75003 Paris, France",48.864356,2.364848,high,false
paris_044,Timeless Pearly customized charms,Paris,Timeless Paris,"31 Rue Descartes, 75005 Paris, France",48.8456891,2.3494209,high,false
paris_045,Bobby Vintage,Paris,Bobby,"89 Rue Réaumur, 75002 Paris, France",48.8673805,2.3468856,high,false
paris_046,Zara Home,Paris,ZARA HOME,"Bd de la Madeleine, 75009 Paris, France",48.8701499,2.3278932,high,false
paris_047,Brut Archives,Paris,BRUT ARCHIVES,"3 Rue Réaumur, 75003 Paris, France",48.8647108,2.3591608,high,false
paris_048,Abbaye Des Vaux-De-Cernay,Paris,Abbaye des Vaux de Cernay,"Domaine de l'Abbaye des Vaux de Cernay, 78720 Cernay-la-Ville, France",48.68384589999999,1.935847,high,false
paris_049,L’Avenue and luxury browsing on Aven,Paris,L’Avenue Steakhouse,"128 Av. Gabriel Péri, 93400 Saint-Ouen-sur-Seine, France",48.90264519999999,2.330423,high,false
paris_050,Chateau Voltaire,Paris,Château Voltaire,"55 Rue Saint-Roch, 75001 Paris, France",48.867112,2.3332803,high,false
paris_051,La Fantaisie,Paris,La Fantaisie,"24 Rue Cadet, 75009 Paris, France",48.875403,2.3436543,high,false
paris_052,Le Pigalle,Paris,Le Pigalle,"9 Rue Frochot, 75009 Paris, France",48.8816959,2.3372647,high,false
paris_053,Hotel Plaza Athenee,Paris,Hôtel Plaza Athénée,"25 Av. Montaigne, 75008 Paris, France",48.8662354,2.3043737,high,false
paris_054,Breizh Cafe,Paris,Breizh Café,"109 Rue Vieille du Temple, 75003 Paris, France",48.8606206,2.3618066,high,false
paris_055,Ralph's,Paris,Ralph's Restaurant,"173 Bd Saint-Germain, 75006 Paris, France",48.8542003,2.330697,high,false
paris_056,mabillion,Paris,Le Mabillon - Paris,"164 Bd Saint-Germain, 75006 Paris, France",48.8533377,2.3358151,high,false
paris_057,maison du mochi,Paris,La Maison du Mochi,"120 Rue de Turenne, 75003 Paris, France",48.8635549,2.3648269,high,false
paris_058,Cave du Septime,Paris,Septime La Cave,"3 Rue Basfroi, 75011 Paris, France",48.853728,2.3802034,high,false
paris_059,Carette,Paris,Carette,"4 Pl. du Trocadéro et du 11 Novembre, 75016 Paris, France",48.86370729999999,2.2872082,high,false
paris_060,Frankie Shop,Paris,The Frankie Shop,"14 Rue Saint-Claude, 75003 Paris, France",48.8602004,2.3658106,high,false
paris_061,Officine Universelle Buly 1803,Paris,Officine Universelle Buly 1803,"45 Rue de Saintonge, 75003 Paris, France",48.86306260000001,2.3638772,high,false
paris_062,nuovo,Paris,NUOVO,"130 Rue de Turenne, 75003 Paris, France",48.864356,2.364848,high,false
paris_063,courreges,Paris,Courrèges,"40 Rue François 1er, 75008 Paris, France",48.8684047,2.3043746,high,false
paris_064,L'As du Fallafel,Paris,L'As du Fallafel,"34 Rue des Rosiers, 75004 Paris, France",48.8574067,2.3591962,high,false
paris_065,musée picasso,Paris,Musée National Picasso-Paris,"5 Rue de Thorigny, 75003 Paris, France",48.8598775,2.362285,high,false
paris_066,Folderol,Paris,Folderol,"10 Rue du Grand Prieuré, 75011 Paris, France",48.8652388,2.3690636,high,false
paris_067,le barav,Paris,Le Barav,"6 Rue Charles-François Dupuis, 75003 Paris, France",48.8651291,2.3631648,high,false
paris_068,Chez l'Ami Louis,Paris,Chez l'Ami Louis,"32 Rue du Vertbois, 75003 Paris, France",48.8670892,2.3581584,high,false
paris_069,clown bar,Paris,Le Clown Bar - Restaurant,"114 Rue Amelot, 75011 Paris, France",48.8636036,2.3672314,high,false
paris_070,Matcha Social Club,Paris,Matcha Social Club,"39 Rue des Petits Champs, 75001 Paris, France",48.8668643,2.3362941,high,false
paris_071,Bourse de Commerce Pinault Collection,Paris,Bourse de Commerce - Pinault Collection,"2 Rue de Viarmes, 75001 Paris, France",48.8628797,2.3428392,high,false
paris_072,hôtel costes,Paris,Costes,"7 Rue de Castiglione, 75001 Paris, France",48.86628049999999,2.3279734,high,false
paris_073,le pain retrouvé,Paris,Le Pain Retrouvé,"18 R. des Martyrs, 75009 Paris, France",48.87771859999999,2.3396138,high,false
paris_074,La Fontaine de Mars,Paris,La Fontaine de Mars,"129 Rue Saint-Dominique, 75007 Paris, France",48.8583982,2.3025519,high,false
paris_075,Cafe Kitsune,Paris,Café Kitsuné Tuileries,"208 Rue de Rivoli, 75001 Paris, France",48.8644663,2.3303945,high,false
paris_076,Boot Cafe,Paris,Boot Café,"19 Rue du Pont aux Choux, 75003 Paris, France",48.861154,2.3653088,high,false
paris_077,White Coffee,Paris,WHITE Coffee - Paris 3,"56 Rue de Turenne, 75003 Paris, France",48.8587206,2.3647948,high,false
paris_078,Norma,Paris,Nano Marais,"75 R. de Turbigo, 75003 Paris, France",48.8664918,2.3599373,high,false
paris_079,Cafe Charlot,Paris,Café Charlot,"38 Rue de Bretagne, 75003 Paris, France",48.8630744,2.3624588,high,false
paris_080,Le Barax,Paris,Le Baroque,"15 Rue de la Reynie, 75004 Paris, France",48.859863,2.349461,high,false
paris_081,Candelaria,Paris,Candelaria,"52 Rue de Saintonge, 75003 Paris, France",48.8629825,2.3640307,high,false
paris_082,Little Red Door,Paris,Little Red Door,"60 Rue Charlot, 75003 Paris, France",48.8636097,2.3636335,high,false
